,file_names,viable,nonviable,empty,total,viability_ratio,avg_segm_sizes,avg_bbox_sizes
252,423.jpg,4,247,19,270,0.014814814814814815,48.17955549585095,64.40421915383195
253,426.jpg,0,189,4,193,0.0,34.75119974817882,42.15798748527128
254,427.jpg,0,161,10,171,0.0,39.3579267338058,51.265429011136796
255,428.jpg,1,221,12,234,0.004273504273504274,40.10233141122078,52.3999153413226
256,431.jpg,3,57,24,84,0.03571428571428571,41.824534267181825,55.35065707013096
257,434.jpg,2,111,1,114,0.017543859649122806,42.735227261859826,56.07584932208323
258,435.jpg,0,140,5,145,0.0,46.00377632550286,65.0407623380695
259,436.jpg,9,52,20,81,0.1111111111111111,40.727866063348735,52.24727531439106
260,438.jpg,0,73,5,78,0.0,41.425985357267166,60.49017026524184
261,439.jpg,8,9,49,66,0.12121212121212122,99.00365934850055,122.77029574236053
262,440.jpg,3,18,71,92,0.03260869565217391,98.48017728423717,123.51828439722914
263,441.jpg,1,14,27,42,0.023809523809523808,107.90098791418521,132.10950646194635
264,442.jpg,1,34,100,135,0.007407407407407408,106.8902411129528,132.99357676775776
265,445.jpg,0,100,8,108,0.0,35.158993370328666,40.66427588600753
266,446.jpg,3,148,11,162,0.018518518518518517,34.185947585896734,39.3653353806319
267,447.jpg,2,27,19,48,0.041666666666666664,140.03850400946283,196.7169970943877
268,448.jpg,29,8,14,51,0.5686274509803921,133.7775773292312,186.23162259643757
269,449.jpg,41,7,17,65,0.6307692307692307,136.33021111088496,198.62068642747934
270,450.jpg,7,44,17,68,0.10294117647058823,132.9188145431595,191.24923909114298
271,451.jpg,2,22,9,33,0.06060606060606061,146.46985827062912,225.2993188734677
272,453.jpg,0,154,0,154,0.0,86.7916429598054,122.72163940895176
273,460.jpg,18,23,0,41,0.43902439024390244,42.85288646110995,56.144869235428935
274,461.jpg,0,63,0,63,0.0,45.679527212408914,64.13490989053206
275,462.jpg,0,28,0,28,0.0,43.261249569166566,59.68099721495468
276,463.jpg,16,14,0,30,0.5333333333333333,43.573118624522,60.23979858310728
